Cruise,Station,Date,Depth,Latitude,Longitude,Temperature,Salinity,Nitrate,Silicate,Phosphate
Icescape_2011,14101,7/21/11,50.8,71.557,-151.9124,-1.1104,31.3832,1.53,7.32,0.97
Icescape_2011,14201,7/21/11,2.1,71.4939,-151.9786,3.9123,29.082,0.06,2.8,0.65
Icescape_2011,14201,7/21/11,10.8,71.4939,-151.9786,2.6583,29.1698,0.05,2.71,0.68
Icescape_2011,14201,7/21/11,26.1,71.4939,-151.9786,-1.1966,29.8828,0.04,3.11,0.74
Icescape_2011,14201,7/21/11,45.7,71.4939,-151.9786,-1.1811,31.2632,2.46,8.53,1.05
Icescape_2011,14301,7/21/11,2.3,71.4293,-152.0347,4.1986,28.9649,0.02,2.51,0.64
Icescape_2011,14301,7/21/11,10.3,71.4293,-152.0347,3.7425,29.4165,0,2.51,0.68
Icescape_2011,14301,7/21/11,25.4,71.4293,-152.0347,-1.3133,30.1455,0,3.51,0.74
Icescape_2011,14301,7/21/11,41.9,71.4293,-152.0347,-1.2229,31.5026,3.93,10.84,1.15
Icescape_2011,14301,7/21/11,50.4,71.4293,-152.0347,-1.3279,32.0736,5.97,15.45,1.24
Icescape_2011,14401,7/21/11,2.7,71.3632,-152.0881,4.4054,28.9774,0.04,2.11,0.62
Icescape_2011,14401,7/21/11,10.6,71.3632,-152.0881,3.4583,29.4403,0.01,2.51,0.65
Icescape_2011,14401,7/21/11,25.5,71.3632,-152.0881,-1.5078,31.0684,0.08,4.51,0.74
Icescape_2011,14401,7/21/11,32.9,71.3632,-152.0881,-1.5938,31.2582,2.43,9.03,0.94
Icescape_2011,14401,7/21/11,48,71.3632,-152.0881,-1.3229,31.6935,1.65,9.43,1.06
Icescape_2011,14401,7/21/11,76.7,71.3632,-152.0881,-1.0276,32.4866,10.24,25.48,1.57
Icescape_2011,14501,7/21/11,2.4,71.1287,-152.2849,0.6401,23.9858,0,3.81,0.4
Icescape_2011,14501,7/21/11,10.1,71.1287,-152.2849,-1.3042,30.4098,0.08,5.72,0.73
Icescape_2011,14501,7/21/11,13.9,71.1287,-152.2849,-1.4159,32.1508,2.67,13.75,1.18
Icescape_2011,14501,7/21/11,18.9,71.1287,-152.2849,-1.4324,32.2217,9.33,22.07,1.54
Icescape_2011,14601,7/22/11,2.4,71.2311,-152.2055,1.9556,29.0095,0,2.3,0.64
Icescape_2011,14601,7/22/11,10.1,71.2311,-152.2055,-0.7671,29.919,0.01,3.31,0.74
Icescape_2011,14601,7/22/11,27.1,71.2311,-152.2055,-1.3892,32.1898,8.47,20.07,1.48
Icescape_2011,14601,7/22/11,42.6,71.2311,-152.2055,-1.4147,32.3455,10.27,24.68,1.62
Icescape_2011,14701,7/22/11,2.4,71.2911,-152.1466,1.6155,28.2253,0.01,2.51,0.62
Icescape_2011,14701,7/22/11,10,71.2911,-152.1466,-0.5907,29.6764,0.4,4.31,0.79
Icescape_2011,14701,7/22/11,27.1,71.2911,-152.1466,-1.0084,31.5992,4.49,12.84,1.16
Icescape_2011,14701,7/22/11,52.6,71.2911,-152.1466,-1.0034,32.5077,10.21,25.98,1.6
Icescape_2011,14801,7/22/11,3.4,71.5783,-157.8371,2.5734,30.1366,0,2.81,0.63
Icescape_2011,14801,7/22/11,10.2,71.5783,-157.8371,2.5343,30.1064,0,2.91,0.63
Icescape_2011,14801,7/22/11,25.7,71.5783,-157.8371,3.4947,31.4753,0,3.11,0.62
Icescape_2011,14801,7/22/11,36.5,71.5783,-157.8371,-0.9371,31.6824,0.33,5.31,0.9
Icescape_2011,14801,7/22/11,50.7,71.5783,-157.8371,-0.9661,32.3576,8.04,15.14,1.53
Icescape_2011,14801,7/22/11,61.2,71.5783,-157.8371,-1.2966,32.3675,10.77,33.81,1.78
Icescape_2011,14901,7/22/11,2.7,71.5357,-157.7587,5.5554,31.4697,0,2.41,0.49
Icescape_2011,14901,7/22/11,11.1,71.5357,-157.7587,4.8445,31.4886,0,2.51,0.51
Icescape_2011,14901,7/22/11,25.5,71.5357,-157.7587,2.6151,31.529,0,3.31,0.64
Icescape_2011,14901,7/22/11,34.9,71.5357,-157.7587,-1.1792,31.6376,1.2,7.42,0.98
Icescape_2011,14901,7/22/11,51,71.5357,-157.7587,-1.5984,32.1482,11.38,31.6,1.69
Icescape_2011,14901,7/22/11,69.1,71.5357,-157.7587,-1.0645,32.8588,9.33,27.69,1.74
Icescape_2011,15001,7/22/11,3,71.4996,-157.6786,2.9966,31.2517,0,3.11,0.65
Icescape_2011,15001,7/22/11,10.2,71.4996,-157.6786,3.2342,31.5611,0,3.31,0.65
Icescape_2011,15001,7/22/11,29.8,71.4996,-157.6786,-0.8377,31.6695,0,4.11,0.82
Icescape_2011,15001,7/22/11,51.9,71.4996,-157.6786,-1.4541,32.4251,12.21,34.11,1.92
Icescape_2011,15001,7/22/11,79.4,71.4996,-157.6786,-1.3018,32.914,10.44,27.99,1.89
Icescape_2011,15101,7/22/11,3.8,71.4532,-157.5769,5.0031,31.3362,0,2.81,0.57
Icescape_2011,15101,7/22/11,10.2,71.4532,-157.5769,4.8521,31.8471,0,2.71,0.57
Icescape_2011,15101,7/22/11,25.6,71.4532,-157.5769,1.053,32.1363,0,4.41,0.71
Icescape_2011,15101,7/22/11,42.8,71.4532,-157.5769,-1.432,32.3521,11.08,19.66,1.85
Icescape_2011,15101,7/22/11,50.7,71.4532,-157.5769,-1.5482,32.3775,12.21,32.61,1.98
Icescape_2011,15201,7/22/11,3.1,71.2445,-157.1629,6.6534,31.2404,0,2.51,0.47
Icescape_2011,15201,7/22/11,10.4,71.2445,-157.1629,6.1664,31.3239,0,2.41,0.55
Icescape_2011,15201,7/22/11,25.6,71.2445,-157.1629,5.1683,31.4755,0,2.51,0.64
Icescape_2011,15201,7/22/11,30.6,71.2445,-157.1629,5.1767,31.4753,0,2.51,0.63
Icescape_2011,15201,7/22/11,43.7,71.2445,-157.1629,5.154,31.4762,0.01,2.51,0.63
Icescape_2011,15301,7/23/11,2.1,71.2851,-157.2336,6.7072,31.2913,0.09,3.01,0.59
Icescape_2011,15301,7/23/11,10.1,71.2851,-157.2336,5.2251,31.6251,0.1,3,0.63
Icescape_2011,15301,7/23/11,25.1,71.2851,-157.2336,5.2024,31.6285,0.1,3,0.63
Icescape_2011,15301,7/23/11,54.4,71.2851,-157.2336,5.1485,31.6826,0.16,3.41,0.63
Icescape_2011,15401,7/23/11,2,71.3302,-157.3202,6.4109,31.3674,0.08,2.71,0.48
Icescape_2011,15401,7/23/11,10.2,71.3302,-157.3202,6.0975,31.419,0.1,3.61,0.57
Icescape_2011,15401,7/23/11,25.5,71.3302,-157.3202,4.2785,31.9667,0.25,4.91,0.7
Icescape_2011,15401,7/23/11,50.2,71.3302,-157.3202,2.8502,32.2349,0.7,6.92,0.81
Icescape_2011,15401,7/23/11,89.1,71.3302,-157.3202,2.4709,32.2623,0.81,7.22,0.82
Icescape_2011,15501,7/23/11,2.2,71.3707,-157.4072,5.0802,31.4247,0,2.31,0.41
Icescape_2011,15501,7/23/11,10.2,71.3707,-157.4072,4.0824,31.5617,0.03,2.81,0.42
Icescape_2011,15501,7/23/11,25.2,71.3707,-157.4072,-0.0903,32.3623,2.52,8.02,0.87
Icescape_2011,15501,7/23/11,50.7,71.3707,-157.4072,-0.2375,32.3804,2.6,8.53,0.92
Icescape_2011,15601,7/23/11,2.2,71.4138,-157.5028,4.2667,32.2612,0,3.4,0.44
Icescape_2011,15601,7/23/11,25.5,71.4138,-157.5028,2.4291,32.4937,0.36,4.41,0.48
Icescape_2011,15601,7/23/11,51,71.4138,-157.5028,-0.1104,32.5804,3.26,9.93,0.86
Icescape_2011,15701,7/23/11,2.3,70.9357,-159.3068,7.1197,31.4803,0,4.01,0.52
Icescape_2011,15701,7/23/11,10.4,70.9357,-159.3068,7.1148,31.5062,0,4.01,0.54
Icescape_2011,15701,7/23/11,33.4,70.9357,-159.3068,6.915,31.6591,0,4.01,0.56
Icescape_2011,15801,7/23/11,2.3,70.9691,-159.3768,7.2183,31.2831,0,4.11,0.5
Icescape_2011,15801,7/23/11,11.5,70.9691,-159.3768,6.0044,31.7043,0,4.11,0.57
Icescape_2011,15801,7/23/11,25.6,70.9691,-159.3768,6.1644,31.8863,0.01,4.51,0.64
Icescape_2011,15801,7/23/11,50,70.9691,-159.3768,6.124,31.9157,0.17,4.61,0.65
Icescape_2011,15901,7/23/11,2.2,71.0018,-159.4511,7.2513,31.2631,0,3.21,0.48
Icescape_2011,15901,7/23/11,10.6,71.0018,-159.4511,7.0145,31.2585,0.24,4.31,0.59
Icescape_2011,15901,7/23/11,25.5,71.0018,-159.4511,0.9461,32.1901,1.6,10.03,0.95
Icescape_2011,15901,7/23/11,62.1,71.0018,-159.4511,0.9378,32.1927,1.7,10.03,0.96
Icescape_2011,16001,7/23/11,2.5,71.0399,-159.5331,6.9955,31.283,0.02,2.91,0.44
Icescape_2011,16001,7/23/11,10.8,71.0399,-159.5331,6.4988,31.318,0,2.81,0.46
Icescape_2011,16001,7/23/11,25.9,71.0399,-159.5331,-0.617,32.365,1.82,8.93,0.94
Icescape_2011,16001,7/23/11,50.8,71.0399,-159.5331,-0.6918,32.3705,1.79,9.13,0.96
Icescape_2011,16001,7/23/11,81.9,71.0399,-159.5331,-0.6902,32.37,2.04,9.53,1
Icescape_2011,16101,7/23/11,3.1,71.0733,-159.6034,5.3798,31.1047,0,2.01,0.43
Icescape_2011,16101,7/23/11,10.3,71.0733,-159.6034,5.4774,31.1778,0.06,2.41,0.45
Icescape_2011,16101,7/23/11,25.2,71.0733,-159.6034,-0.1531,32.4518,2.83,7.02,0.88
Icescape_2011,16101,7/23/11,50.7,71.0733,-159.6034,-0.3996,32.4536,3.82,8.93,1
Icescape_2011,16101,7/23/11,69.5,71.0733,-159.6034,-0.4186,32.4534,3.9,8.93,1.01
Icescape_2011,16201,7/23/11,2.9,71.1248,-159.6982,4.9714,31.1628,0.03,3.1,0.44
Icescape_2011,16201,7/23/11,10.6,71.1248,-159.6982,1.8417,31.9483,0.11,10.53,0.45
Icescape_2011,16201,7/23/11,25.5,71.1248,-159.6982,-0.7366,32.6771,6.09,15.04,1.23
Icescape_2011,16201,7/23/11,57.7,71.1248,-159.6982,-0.8544,32.7107,6.39,15.55,1.26
Icescape_2011,16301,7/23/11,2.8,71.162,-159.7802,5.2106,31.2688,0,2.91,0.47
Icescape_2011,16301,7/23/11,10.6,71.162,-159.7802,3.768,31.5366,0.03,8.72,0.49
Icescape_2011,16301,7/23/11,25.9,71.162,-159.7802,-1.0166,32.5904,3.2,23.48,0.92
Icescape_2011,16301,7/23/11,41,71.162,-159.7802,-1.6934,32.7928,14.85,30.9,2.03
Icescape_2011,16301,7/23/11,50.6,71.162,-159.7802,-1.6169,32.9141,12.81,26.38,1.93
Icescape_2011,16301,7/23/11,76,71.162,-159.7802,-1.639,33.1072,13.67,23.98,2.02
Icescape_2011,16401,7/23/11,2.7,71.198,-159.8357,5.0659,31.3561,0.02,3.21,0.43
Icescape_2011,16401,7/23/11,10.6,71.198,-159.8357,4.2623,31.5047,0.02,7.32,0.37
Icescape_2011,16401,7/23/11,25.6,71.198,-159.8357,0.2937,32.5601,3.47,19.26,0.94
Icescape_2011,16401,7/23/11,31.4,71.198,-159.8357,-1.6248,32.7024,11,28.39,1.74
Icescape_2011,16401,7/23/11,41.1,71.198,-159.8357,-1.6443,33.1047,13.47,26.99,2.02
Icescape_2011,16401,7/23/11,56.8,71.198,-159.8357,-1.6181,33.17,13.03,22.67,2.01
Icescape_2011,16501,7/23/11,2.8,71.274,-160.0019,4.9211,31.9018,0,3.71,0.34
Icescape_2011,16501,7/23/11,10.6,71.274,-160.0019,4.254,32.023,0,3.41,0.33
Icescape_2011,16501,7/23/11,25.9,71.274,-160.0019,2.7598,32.6659,0.32,3.51,0.48
Icescape_2011,16501,7/23/11,33,71.274,-160.0019,-0.7751,32.5848,8.16,15.25,1.55
Icescape_2011,16501,7/23/11,53.8,71.274,-160.0019,-1.6565,33.0865,14.21,34.01,2.1
Icescape_2011,16601,7/23/11,2.4,71.3524,-160.1325,4.8221,31.8883,0.02,3.51,0.38
Icescape_2011,16601,7/23/11,15.2,71.3524,-160.1325,3.513,32.3656,0,3.01,0.31
Icescape_2011,16601,7/23/11,35.2,71.3524,-160.1325,-0.567,32.765,8.15,12.64,1.79
Icescape_2011,16601,7/23/11,45.1,71.3524,-160.1325,-1.5837,33.1639,10.43,22.98,1.87
Icescape_2011,16701,7/24/11,2.3,72.106,-162.1431,3.1318,30.9397,0.04,2.11,0.5
Icescape_2011,16701,7/24/11,10.1,72.106,-162.1431,2.4055,31.833,0.31,2.01,0.85
Icescape_2011,16701,7/24/11,26.4,72.106,-162.1431,-1.1184,32.3285,0.41,1.7,0.95
Icescape_2011,16801,7/24/11,2.2,71.9707,-162.1157,2.8735,30.2415,0.06,2.61,0.52
Icescape_2011,16801,7/24/11,10.7,71.9707,-162.1157,-0.4233,31.4402,0.1,5.41,0.67
Icescape_2011,16801,7/24/11,29.4,71.9707,-162.1157,-1.3098,32.2036,0.08,4.01,0.87
Icescape_2011,16901,7/24/11,2.3,71.8374,-162.0403,4.431,32.061,0.09,2.2,0.37
Icescape_2011,16901,7/24/11,10.6,71.8374,-162.0403,4.1052,32.4394,0.26,2.31,0.38
Icescape_2011,16901,7/24/11,20.5,71.8374,-162.0403,2.8668,32.5763,0.15,1.81,0.39
Icescape_2011,16901,7/24/11,32.5,71.8374,-162.0403,-0.787,32.5366,6.57,11.84,1.46
Icescape_2011,16901,7/24/11,40.4,71.8374,-162.0403,-1.0777,32.6905,8.7,21.07,1.67
Icescape_2011,17001,7/24/11,2,71.702,-161.9946,4.3566,31.884,0.22,2.01,0.42
Icescape_2011,17001,7/24/11,10.2,71.702,-161.9946,4.3702,31.873,0.23,2.01,0.39
Icescape_2011,17001,7/24/11,20.4,71.702,-161.9946,3.0885,32.5837,0.23,2.1,0.34
Icescape_2011,17001,7/24/11,33.6,71.702,-161.9946,-0.4799,32.6303,7.8,5.52,1.58
Icescape_2011,17001,7/24/11,41.5,71.702,-161.9946,-1.5271,32.7467,10.78,23.98,1.83
Icescape_2011,17101,7/24/11,2.6,71.5687,-161.9506,3.9696,31.7689,0,10.43,0.38
Icescape_2011,17101,7/24/11,10.5,71.5687,-161.9506,3.9183,31.7697,0,8.83,0.37
Icescape_2011,17101,7/24/11,28.5,71.5687,-161.9506,-1.3834,32.6431,0.15,11.64,0.97
Icescape_2011,17101,7/24/11,42.6,71.5687,-161.9506,-1.7022,33.0963,14.8,30.6,2.07
Icescape_2011,17201,7/24/11,2.6,71.4314,-161.8892,4.2605,31.3286,0.1,6.42,0.4
Icescape_2011,17201,7/24/11,9.3,71.4314,-161.8892,4.1471,31.3488,0.24,6.72,0.38
Icescape_2011,17201,7/24/11,21.9,71.4314,-161.8892,-1.654,32.7264,16.51,28.3,2.07
Icescape_2011,17201,7/24/11,39.7,71.4314,-161.8892,-1.6294,33.0149,13.13,27.49,1.77
Icescape_2011,17301,7/24/11,2.5,71.3028,-161.854,4.4902,31.2741,0,5.22,0.45
Icescape_2011,17301,7/24/11,9.5,71.3028,-161.854,3.9364,31.2916,0.04,5.32,0.46
Icescape_2011,17301,7/24/11,25.5,71.3028,-161.854,-1.2013,32.7958,11.2,19.86,1.53
Icescape_2011,17301,7/24/11,43.8,71.3028,-161.854,-1.2236,32.8133,10.42,19.67,1.48
CASES,OW1,2001-03-04,15,70.046,233.699,-1.216,28.349,1.92,7.38,0.77
CASES,OW1,2001-03-04,25,70.046,233.699,-1.456,30.494,3.74,9.92,0.92
CASES,OW1,2001-03-04,50,70.046,233.699,-1.202,32.14,8.29,16.25,1.28
CASES,OW1,2001-03-04,75,70.046,233.699,-1.474,32.606,11.14,29.85,1.43
CASES,OW4,2001-03-04,3,70.046,233.699,-1.537,28.088,1.74,8.14,0.71
CASES,OW4,2001-03-04,10,70.046,233.699,-1.542,28.134,1.74,8.14,0.71
CASES,OW4,2001-03-04,15,70.046,233.699,-1.545,28.248,1.67,9.34,0.73
CASES,OW4,2001-03-04,25,70.046,233.699,-1.54,28.517,2.11,8.68,0.75
CASES,OW4,2001-03-04,34,70.046,233.699,-1.433,29.88,3.12,10.38,0.88
CASES,OW4,2001-03-04,50,70.046,233.699,-1.259,31.938,6.52,17.18,1.31
CASES,OW4,2001-10-04,75,70.046,233.699,-1.415,32.424,10.12,22.82,1.42
CASES,OW3,2001-10-04,3,70.046,233.699,-1.557,28.444,2.02,10.25,0.8
CASES,OW3,2001-10-04,10,70.046,233.699,-1.557,28.447,2.02,10.25,0.8
CASES,OW3,2001-10-04,15,70.046,233.699,-1.45,29.525,3.2,11.53,0.93
CASES,OW3,2001-10-04,25,70.046,233.699,-1.271,31.546,6.44,16,1.2
CASES,OW3,2001-10-04,35,70.046,233.699,-1.304,32.03,7.3,17.57,1.27
CASES,OW3,2001-10-04,50,70.046,233.699,-1.4,32.343,9.41,21.1,1.44
CASES,OW3,1/16/04,75,70.046,233.699,-1.488,32.665,11.83,25.99,1.51
CASES,OW3,1/16/04,99,70.046,233.699,-1.495,32.902,12.93,29.93,1.61
CASES,OW2,1/16/04,0,70.046,233.699,-1.108,31.295,5.67,14.45,1.16
CASES,OW2,1/16/04,10,70.046,233.699,-1.144,31.54,5.67,14.45,1.16
CASES,OW2,1/16/04,15,70.046,233.699,-1.214,31.967,6.58,16,1.21
CASES,OW2,1/16/04,25,70.046,233.699,-1.34,32.258,5.95,19.51,1.39
CASES,OW2,1/16/04,35,70.046,233.699,-1.427,32.459,8.62,21.82,1.46
CASES,OW2,1/22/04,50,70.046,233.699,-1.481,32.648,12.11,26.39,1.62
CASES,OW2,1/22/04,80,70.046,233.699,-1.476,32.995,13.23,31.93,1.63
CASES,OW6,1/22/04,3,70.046,233.699,-1.604,29.391,2.77,10.98,0.84
CASES,OW6,1/22/04,10,70.046,233.699,-1.604,29.391,2.77,10.98,0.84
CASES,OW6,1/22/04,15,70.046,233.699,-1.61,29.529,3.1,11.13,0.82
CASES,OW6,1/22/04,25,70.046,233.699,-1.314,30.966,4.99,12.82,1.06
CASES,OW6,1/22/04,35,70.046,233.699,-1.219,31.776,3.8,16.16,1.23
CASES,OW6,1/28/04,50,70.046,233.699,-1.288,32.153,7.99,19.14,1.38
CASES,OW6,1/28/04,75,70.046,233.699,-1.449,32.638,12.34,27.11,1.49
CASES,OW6,1/28/04,85,70.046,233.699,-1.391,33.001,12.99,31.57,1.58
CASES,OW5,1/28/04,3,70.046,233.699,-1.617,29.631,1.94,7.68,0.82
CASES,OW5,1/28/04,10,70.046,233.699,-1.613,29.857,3.24,11.32,0.9
CASES,OW5,1/28/04,15,70.046,233.699,-1.64,30.051,3.12,11.23,0.87
CASES,OW5,1/28/04,25,70.046,233.699,-1.59,30.356,3.59,13.46,1.18
CASES,OW5,1/28/04,35,70.046,233.699,-1.187,31.83,6.42,14.64,1.19
CASES,OW5,2002-03-04,50,70.046,233.699,-1.356,32.338,11.7,22.8,1.51
CASES,OW5,2002-03-04,75,70.046,233.699,-1.433,32.867,13.96,30.17,1.61
CASES,OW5,2002-03-04,84,70.046,233.699,-1.423,33.026,13.27,32.23,1.61
CASES,OW7,2002-03-04,11,70.046,233.699,-1.605,29.643,1.6,5.19,0.57
CASES,OW7,2002-03-04,15,70.046,233.699,-1.605,29.643,2.49,8.34,0.83
CASES,OW7,2002-03-04,25,70.046,233.699,-1.609,29.826,3.92,10.44,0.92
CASES,OW7,2002-03-04,50,70.046,233.699,-1.233,32.066,10.74,24.22,1.47
CASES,OW7,2002-09-04,75,70.046,233.699,-1.446,32.47,11.82,26.38,1.47
CASES,OW8,2002-09-04,10,70.046,233.699,-1.612,30.148,3.83,11.77,0.96
CASES,OW8,2002-09-04,15,70.046,233.699,-1.565,30.658,3.81,11.34,0.97
CASES,OW8,2002-09-04,25,70.046,233.699,-1.475,31.541,6.36,14.67,1.08
CASES,OW8,2002-09-04,35,70.046,233.699,-1.709,31.977,8.96,21.85,1.24
CASES,OW8,2/14/04,50,70.046,233.699,-1.716,32.109,9.53,22.69,1.36
CASES,OW8,2/14/04,75,70.046,233.699,-1.438,32.572,11.05,25.57,1.47
CASES,OW9,2/14/04,10,70.046,233.699,-1.628,29.672,2.82,10.25,0.81
CASES,OW9,2/14/04,15,70.046,233.699,-1.555,30.128,4.15,11.94,0.96
CASES,OW9,2/14/04,25,70.046,233.699,-1.239,31.281,4.47,6.43,0.61
CASES,OW9,2/14/04,36,70.046,233.699,-1.521,31.961,8.41,18.82,1.2
CASES,OW9,2/20/04,50,70.046,233.699,-1.648,32.179,8.7,20.5,1.37
CASES,OW9,2/20/04,75,70.046,233.699,-1.498,32.577,11.23,25.07,1.47
CASES,OW10,2/20/04,3,70.046,233.699,-1.64,29.938,2.84,10.56,0.86
CASES,OW10,2/20/04,10,70.046,233.699,-1.64,29.939,3.25,10.62,0.85
CASES,OW10,2/20/04,15,70.046,233.699,-1.64,29.94,3.39,10.7,0.9
CASES,OW10,2/20/04,25,70.046,233.699,-1.35,31.158,3.36,13.65,1.1
CASES,OW10,2/20/04,35,70.046,233.699,-1.212,31.855,3.54,16.04,1.24
CASES,OW10,2/26/04,50,70.046,233.699,-1.376,32.29,10.05,22.54,1.47
CASES,OW10,2/26/04,75,70.046,233.699,-1.446,32.61,11.51,25.27,1.47
CASES,OW11,2/26/04,3,70.046,233.699,-1.641,29.996,3.05,9.98,0.86
CASES,OW11,2/26/04,10,70.046,233.699,-1.635,30.012,3.05,9.98,0.86
CASES,OW11,2/26/04,15,70.046,233.699,-1.642,30.04,3.31,10.15,0.89
CASES,OW11,2/26/04,25,70.046,233.699,-1.497,30.756,2.72,12.27,1.01
CASES,OW11,2/26/04,35,70.046,233.699,-1.399,31.86,7.02,15.78,1.19
CASES,OW11,2/26/04,50,70.046,233.699,-1.396,32.308,10.52,23.32,1.48
CASES,OW11,2003-03-04,75,70.046,233.699,-1.499,32.613,12.29,25.81,1.49
CASES,OW12,2003-03-04,10,70.046,233.699,NA,29.964,3.21,11.04,0.84
CASES,OW12,2003-03-04,15,70.046,233.699,-1.641,29.964,3.08,10.87,0.87
CASES,OW12,2003-03-04,25,70.046,233.699,-1.417,30.994,2.93,13.71,1.06
CASES,OW12,2003-03-04,35,70.046,233.699,-1.327,31.878,6.77,16.12,1.18
CASES,OW12,2003-03-04,50,70.046,233.699,-1.408,32.365,10.54,23.79,1.46
CASES,OW12,2003-03-04,75,70.046,233.699,-1.56,32.652,11.85,26.9,1.45
CASES,OW13,2003-09-04,10,70.046,233.699,-1.648,30.074,3,10.25,0.84
CASES,OW13,2003-09-04,15,70.046,233.699,-1.642,30.089,3.5,10.79,0.89
CASES,OW13,2003-09-04,35,70.046,233.699,-1.471,32.068,8.36,19.64,1.3
CASES,OW13,2003-09-04,51,70.046,233.699,-1.416,32.391,10.6,23.8,1.48
CASES,OW13,2003-09-04,75,70.046,233.699,-1.511,32.657,12.63,27.58,1.54
CASES,OW14,3/15/04,3,70.046,233.699,-1.653,30.164,3.07,10.44,0.88
CASES,OW14,3/15/04,15,70.046,233.699,-1.655,30.225,3.4,10.84,0.87
CASES,OW14,3/15/04,25,70.046,233.699,-1.341,31.389,4.22,12.95,0.95
CASES,OW14,3/15/04,30,70.046,233.699,-1.35,31.8,3.57,13.25,1.17
CASES,OW14,3/15/04,35,70.046,233.699,-1.299,32.031,4.68,18.08,1.33
CASES,OW14,3/15/04,50,70.046,233.699,-1.605,32.417,10.22,23.32,1.45
CASES,OW14,3/15/04,75,70.046,233.699,-1.509,32.635,11.86,26.11,1.49
CASES,OW15,3/21/04,3,70.046,233.699,-1.658,30.266,3.34,10.75,0.88
CASES,OW15,3/21/04,10,70.046,233.699,-1.661,30.286,3.44,11.1,0.88
CASES,OW15,3/21/04,15,70.046,233.699,-1.611,30.414,4.85,12.84,1
CASES,OW15,3/21/04,35,70.046,233.699,-1.539,32.111,8.21,19.31,1.3
CASES,OW15,3/21/04,50,70.046,233.699,-1.529,32.411,10.59,23.75,1.47
CASES,OW15,3/21/04,75,70.046,233.699,-1.517,32.597,11.66,25.79,1.47
CASES,OW16,3/27/04,0,70.046,233.699,-1.663,30.338,3.22,10.98,0.88
CASES,OW16,3/27/04,11,70.046,233.699,-1.663,30.34,3.44,10.85,0.89
CASES,OW16,3/27/04,15,70.046,233.699,-1.662,30.341,4.79,12.67,1
CASES,OW16,3/27/04,34,70.046,233.699,-1.476,32.068,7.75,18,1.26
CASES,OW16,3/27/04,50,70.046,233.699,-1.532,32.394,9.98,22.6,1.4
CASES,OW16,3/27/04,76,70.046,233.699,-1.506,32.571,11.31,25.56,1.44
CASES,OW17,2004-04-04,3,70.046,233.699,-1.664,30.439,3.14,10.48,0.93
CASES,OW17,2004-04-04,10,70.046,233.699,-1.668,30.441,3.43,10.66,0.87
CASES,OW17,2004-04-04,15,70.046,233.699,-1.669,30.445,3.85,11.11,0.95
CASES,OW17,2004-04-04,25,70.046,233.699,-1.382,31.375,3.74,15.5,1.23
CASES,OW17,2004-04-04,35,70.046,233.699,-1.436,32.026,7.95,18.55,1.27
CASES,OW17,2004-04-04,51,70.046,233.699,-1.511,32.379,9.8,22.5,1.42
CASES,OW17,2004-04-04,75,70.046,233.699,-1.508,32.577,12.13,26,1.45
CASES,OW18,2004-10-04,0,70.046,233.699,NA,30.64,3.01,9.59,0.92
CASES,OW18,2004-10-04,10,70.046,233.699,-1.676,30.647,3.74,9.64,0.87
CASES,OW18,2004-10-04,15,70.046,233.699,-1.678,30.644,3.79,9.16,0.87
CASES,OW18,2004-10-04,25,70.046,233.699,-1.689,30.807,3.07,11.08,0.99
CASES,OW18,2004-10-04,35,70.046,233.699,-1.393,31.844,7.47,15.76,1.1
CASES,OW18,2004-10-04,50,70.046,233.699,-1.447,32.314,9.52,21.56,1.39
CASES,OW18,4/16/04,75,70.046,233.699,-1.503,32.571,11.47,25.29,1.45
CASES,OW19,4/16/04,3,70.046,233.699,-1.681,30.712,1.93,7.32,0.84
CASES,OW19,4/16/04,10,70.046,233.699,-1.682,30.711,3.01,9.39,0.87
CASES,OW19,4/16/04,15,70.046,233.699,-1.682,30.709,3.33,9.67,0.91
CASES,OW19,4/16/04,25,70.046,233.699,-1.7,31.014,2.61,11.7,0.99
CASES,OW19,4/16/04,35,70.046,233.699,-1.519,31.664,4.32,16.86,1.19
CASES,OW19,4/22/04,61,70.046,233.699,-1.493,32.352,9.86,22.39,1.41
CASES,OW19,4/22/04,76,70.046,233.699,-1.515,32.496,11.04,24.7,1.43
CASES,OW20,4/22/04,3,70.046,233.699,-1.678,30.604,2.03,7.22,0.84
CASES,OW20,4/22/04,10,70.046,233.699,-1.679,30.624,2.16,7.14,0.8
CASES,OW20,4/22/04,15,70.046,233.699,-1.681,30.652,2.3,7.36,0.83
CASES,OW20,4/22/04,26,70.046,233.699,-1.682,30.718,1.81,7.99,0.8
CASES,OW20,4/28/04,36,70.046,233.699,-1.682,30.794,2.17,10.42,0.91
CASES,OW20,4/28/04,51,70.046,233.699,-1.356,31.886,7.65,18.72,1.27
CASES,OW20,4/28/04,76,70.046,233.699,-1.49,32.421,10.57,23.6,1.36
CASES,OW27,4/28/04,15,70.046,233.699,-1.672,30.551,2.11,6.84,0.77
CASES,OW27,4/28/04,25,70.046,233.699,-1.662,30.617,2.73,7.4,0.83
CASES,OW27,4/28/04,35,70.046,233.699,-1.657,30.784,4.07,10.21,0.94
CASES,OW27,2005-04-04,50,70.046,233.699,-1.406,31.954,8.18,19.33,1.3
CASES,OW27,2005-04-04,75,70.046,233.699,-1.489,32.427,10.75,23.88,1.37
CASES,OW21,2005-04-04,3,70.046,233.699,-1.678,30.618,2.35,7.95,0.82
